property_ID,Listing_ID,price,baths_half,baths_full,baths,beds,size_in_sqft,lot_size_in_sqft,prop_type,prop_sub_type,city,Line,postal_code,lat,lon,neighborhood_name,Listing_Url,thumbnail,LatLong,Num_bars,Mean_Rating_bars,Mean_PriceLevel_bars,Top_5_Rated_bars,Num_restaurants,Mean_Rating_restaurants,Mean_PriceLevel_restaurants,Top_5_Rated_restaurants
M5477864761,2921934534,2350000,1.0,5.0,6,5.0,5221.0,5758.0,single_family,,Arlington,1609 N Garfield St,22201,38.889916,-77.094073,Lyon Village,https://www.realtor.com/realestateandhomes-detail/1609-N-Garfield-St_Arlington_VA_22201_M54778-64761,https://ap.rdcpix.com/8db2e91eb2f7111d678073ad99a3ed39l-m2924161610x.jpg,"38.889916,-77.094073",52.0,4.35686274509804,1.9210526315789473,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",78.0,4.2,1.7297297297297298,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon
M5219182412,2921934478,1025000,1.0,3.0,4,3.0,2406.0,1238.0,condo,townhomes,Arlington,504 N Thomas St Apt K,22203,38.875612,-77.111599,Buckingham,https://www.realtor.com/realestateandhomes-detail/504-N-Thomas-St-Apt-K_Arlington_VA_22203_M52191-82412,https://ap.rdcpix.com/42e3c71b8e55dd5f55eb5adedd264a75l-m1739597260x.jpg,"38.875612,-77.111599",23.0,4.084999999999999,2.0,Ballston Service Station; Crystal Thai Restaurant; Ricky's Pub & Grill; The Bronson Bierhall; The Melting Pot,59.0,4.003448275862068,1.6296296296296295,La Union Restaurant; Pupatella; Stageplate Bistro - Arlington; Big Buns Damn Good Burgers; El Pollo Rico
M5574908151,2921934546,310000,,1.0,1,1.0,610.0,,condo,condos,Arlington,1901 N Rhodes St Apt 46,22201,38.895769,-77.081695,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1901-N-Rhodes-St-Apt-46_Arlington_VA_22201_M55749-08151,https://ap.rdcpix.com/b7bcf29b9cf384bdba190f0411b72955l-m615553483x.jpg,"38.895769,-77.081695",43.0,4.314285714285715,1.9411764705882353,Arlington Pub; East West Coffee Wine; Screwtop Wine Bar; TTT Rooftop; The Pinemoor,58.0,4.196551724137931,1.8070175438596492,Screwtop Wine Bar; The Italian Store; 1789; Ambar Clarendon; Bakeshop
M5014828151,2921921095,899900,,2.0,2,3.0,2050.0,6000.0,single_family,,Arlington,708 20th St S,22202,38.855403,-77.058121,South Arlington,https://www.realtor.com/realestateandhomes-detail/708-20th-St-S_Arlington_VA_22202_M50148-28151,https://ap.rdcpix.com/2d5ccdf85b1c732ab149ef0adde6ecc4l-m1432364872x.jpg,"38.855403,-77.058121",36.0,3.9714285714285724,1.875,Delta Sky Club; Lobbibar; Freddie's Beach Bar & Restaurant; Legal Sea Foods; Basin Barroom,96.0,3.9715789473684207,1.6923076923076923,Fresh Chop Chop; KOVI - Asian Street Food Kitchen; Sushi Garden; The Athena Pallas Restaurant; Bozzelli's
M5937584215,2921920723,459990,,1.0,1,1.0,689.0,,condo,condos,Arlington,888 N Quincy St Unit 207,22203,38.88056388,-77.1076812,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/888-N-Quincy-St-Unit-207_Arlington_VA_22203_M59375-84215,https://ap.rdcpix.com/1e81f5324653e32ac96be38fefc15a2dl-m2878499290x.jpg,"38.88056388,-77.1076812",51.0,4.291666666666666,1.9705882352941178,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",93.0,4.094565217391305,1.697674418604651,Screwtop Wine Bar; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop; Northside Social Coffee & Wine
M6584852458,2921920077,605000,,2.0,2,2.0,941.0,,condo,condos,Arlington,1321 N Adams Ct Apt 206,22201,38.88862,-77.0871,North Arlington,https://www.realtor.com/realestateandhomes-detail/1321-N-Adams-Ct-Apt-206_Arlington_VA_22201_M65848-52458,https://ap.rdcpix.com/fd9fcd165228f09d120872f13e6a786al-m2953298500x.jpg,"38.88862,-77.0871",53.0,4.326923076923077,1.925,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",76.0,4.175,1.7397260273972603,Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop
M6466022892,2921918108,729900,,2.0,2,2.0,1231.0,,condo,condos,Arlington,1021 N Garfield St Apt 210,22201,38.8852,-77.09355,North Arlington,https://www.realtor.com/realestateandhomes-detail/1021-N-Garfield-St-Apt-210_Arlington_VA_22201_M64660-22892,https://ap.rdcpix.com/e05de21b21c96f2abbf8f47b95a61fb7l-m2354367157x.jpg,"38.8852,-77.09355",55.0,4.337735849056603,1.8974358974358974,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",92.0,4.145652173913044,1.6744186046511629,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon
M5868799265,2921897728,1300000,1.0,2.0,3,4.0,2720.0,7250.0,single_family,,Arlington,232 N Cleveland St,22201,38.878101,-77.088789,North Arlington,https://www.realtor.com/realestateandhomes-detail/232-N-Cleveland-St_Arlington_VA_22201_M58687-99265,https://ap.rdcpix.com/ec6cf3ebf5d4328aa306f0d01908f40cl-m2826630134x.jpg,"38.878101,-77.088789",44.0,4.384090909090909,1.9,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",75.0,4.135999999999999,1.6805555555555556,Screwtop Wine Bar; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M5945216673,2921894325,1895000,1.0,5.0,6,5.0,5500.0,8259.0,single_family,,Arlington,2827 N Somerset St,22213,38.898045,-77.157774,Williamsburg,https://www.realtor.com/realestateandhomes-detail/2827-N-Somerset-St_Arlington_VA_22213_M59452-16673,https://ap.rdcpix.com/739b47769ee367c779d8a863ff3b9e61l-m2011729606x.jpg,"38.898045,-77.157774",1.0,4.4,2.0,Chasin' Tails,17.0,4.44375,1.7272727272727273,Maya Bistro; YUME SUSHI; Cafe Kindred; Deli Italiano Gourmet Pizza and Subs; District Taco
M5231383844,2921896782,350000,,1.0,1,1.0,851.0,,condo,condos,Arlington,4151 S Four Mile Run Dr Unit 401,22204,38.84956,-77.09746899999999,Douglas Park,https://www.realtor.com/realestateandhomes-detail/4151-S-Four-Mile-Run-Dr-Unit-401_Arlington_VA_22204_M52313-83844,https://ap.rdcpix.com/5b7a84f3f139d455eddaa3180d3db618l-m1895125414x.jpg,"38.84956,-77.09746899999999",13.0,4.353846153846154,2.0,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Cheesetique Shirlington,61.0,4.008196721311476,1.48,Pho Harmony & Grill; Best Buns Bread Company; Blanca's Snow Cones - Shaved Ice; Carlyle; Aroma Restaurant
M5217840930,2921893762,315000,,1.0,1,1.0,604.0,,condo,condos,Arlington,1728 N Rhodes St Unit 5-275,22201,38.89347,-77.08102,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1728-N-Rhodes-St-5-275_Arlington_VA_22201_M52178-40930,https://ap.rdcpix.com/1970db989643f293ec9b33073ffd7c27l-m1978765712x.jpg,"38.89347,-77.08102",49.0,4.310416666666667,1.894736842105263,Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Screwtop Wine Bar; TTT Rooftop,63.0,4.204761904761905,1.7580645161290323,Screwtop Wine Bar; The Italian Store; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M6083451797,2921886824,449000,1.0,1.0,2,2.0,910.0,,condo,condos,Arlington,2100 Lee Hwy Apt 206,22201,38.8959,-77.08374,Colonial Village,https://www.realtor.com/realestateandhomes-detail/2100-Lee-Hwy-Apt-206_Arlington_VA_22201_M60834-51797,https://ap.rdcpix.com/dfca545f9af335bfde4e76fb4affe7b9l-m3051421190x.jpg,"38.8959,-77.08374",52.0,4.325490196078431,1.9,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",64.0,4.1875,1.7619047619047619,Screwtop Wine Bar; The Italian Store; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M6835913113,2921886787,924000,,2.0,2,4.0,1952.0,5000.0,single_family,,Arlington,2519 Washington Blvd,22201,38.877874,-77.08677800000001,North Arlington,https://www.realtor.com/realestateandhomes-detail/2519-Washington-Blvd_Arlington_VA_22201_M68359-13113,https://ap.rdcpix.com/50673babccdfb71f0b438cf84ea173bdl-m3074044901x.jpg,"38.877874,-77.08677800000001",46.0,4.380434782608695,1.90625,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",71.0,4.136619718309859,1.6764705882352942,Screwtop Wine Bar; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M6309960494,2921886805,325000,,1.0,1,1.0,675.0,,condo,condos,Arlington,1809 N Queens Ln Unit 2-151,22201,38.89512,-77.07970999999999,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1809-N-Queens-Ln-2-151_Arlington_VA_22201_M63099-60494,https://ap.rdcpix.com/72db73cd5cc1976fc3454b8827633336l-m1401467665x.jpg,"38.89512,-77.07970999999999",41.0,4.300000000000002,2.0,Arlington Pub; East West Coffee Wine; Screwtop Wine Bar; TTT Rooftop; 1789,54.0,4.190740740740741,1.8113207547169812,Screwtop Wine Bar; The Italian Store; 1789; Ambar Clarendon; Bakeshop
M5904884070,2921886841,895000,,2.0,2,4.0,2259.0,8000.0,single_family,,Arlington,2013 Patrick Henry Dr,22205,38.892042,-77.13488199999999,Tara - Leeway Heights,https://www.realtor.com/realestateandhomes-detail/2013-Patrick-Henry-Dr_Arlington_VA_22205_M59048-84070,https://ap.rdcpix.com/7be29ee4796073c3b8ff35c0eceb5abdl-m2494196881x.jpg,"38.892042,-77.13488199999999",10.0,4.389999999999999,1.4285714285714286,"Todd Alley; Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Westover Market; Cowboy Cafe; Lebanese Taverna",51.0,4.117999999999999,1.375,Cafe Colline; Maya Bistro; Todd Alley; Arlington Kabob; Chill Zone Cafe Arlington
M5269228219,2921875775,760000,1.0,3.0,4,3.0,1458.0,1953.0,condo,townhomes,Arlington,1164 N Randolph St,22201,38.885492,-77.11014499999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1164-N-Randolph-St_Arlington_VA_22201_M52692-28219,https://ap.rdcpix.com/aa76d2038144cc04d524c687a9ad090dl-m2144774715x.jpg,"38.885492,-77.11014499999999",51.0,4.291666666666666,1.9705882352941178,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",87.0,4.109302325581396,1.728395061728395,Philippine Oriental Market & Deli; Screwtop Wine Bar; Ambar Clarendon; Bakeshop; Northside Social Coffee & Wine
M5533086376,2921873433,379000,,1.0,1,2.0,800.0,,condo,townhomes,Arlington,2613 S Walter Reed Dr Unit D,22206,38.84165,-77.104889,Fairlington,https://www.realtor.com/realestateandhomes-detail/2613-S-Walter-Reed-Dr-Unit-D_Arlington_VA_22206_M55330-86376,https://ap.rdcpix.com/53df41ea87488042f6aaebc4d31c2e13l-m1326805360x.jpg,"38.84165,-77.104889",18.0,4.294444444444445,1.9285714285714286,Ali's Bar; Carlyle; Busboys And Poets; Champion Sports Bar & Hookah Lounge; Cheesetique Shirlington,49.0,4.177551020408163,1.5681818181818181,Rawal Kabob; Best Buns Bread Company; Carlyle; Aroma Restaurant; Busboys And Poets
M6431540370,2921873435,219900,,1.0,1,1.0,716.0,,condo,condos,Arlington,1021 Arlington Blvd Apt 543,22209,38.89283999,-77.06885013,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1021-Arlington-Blvd-Apt-543_Arlington_VA_22209_M64315-40370,https://ap.rdcpix.com/beb0fd684bcd96a58145f98791c3ba4dl-m1523924132x.jpg,"38.89283999,-77.06885013",48.0,4.238297872340426,2.2857142857142856,Rosewood Washington DC; 1789; Blues Alley Club; Chez Billy Sud; City Tavern Club,44.0,4.211363636363637,2.0930232558139537,1789; Filomena Ristorante; BOURBON STEAK; Mele Bistro; Cafe Milano
M6771486412,2921872078,1100000,1.0,4.0,5,3.0,4084.0,7500.0,single_family,,Arlington,2219 S Monroe St,22206,38.848061,-77.08850799999999,Nauck,https://www.realtor.com/realestateandhomes-detail/2219-S-Monroe-St_Arlington_VA_22206_M67714-86412,https://ap.rdcpix.com/e4809fd02d99ad16ef74047fc1a4143dl-m206682413x.jpg,"38.848061,-77.08850799999999",11.0,4.427272727272728,2.0,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Cheesetique Shirlington,49.0,4.112244897959184,1.6216216216216217,Pho Harmony & Grill; Best Buns Bread Company; Carlyle; Aroma Restaurant; Busboys And Poets
M5619060436,2921871326,719000,,2.0,2,3.0,1348.0,4336.0,single_family,,Arlington,724 N Barton St,22201,38.881592,-77.087727,North Arlington,https://www.realtor.com/realestateandhomes-detail/724-N-Barton-St_Arlington_VA_22201_M56190-60436,https://ap.rdcpix.com/d0bcee55046b6f0d872e7c9dacfd407al-m3992517968x.jpg,"38.881592,-77.087727",49.0,4.357142857142857,1.9166666666666667,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",70.0,4.187142857142857,1.7164179104477613,Screwtop Wine Bar; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M6194400029,2921867730,625000,,1.0,1,1.0,879.0,,condo,condos,Arlington,888 N Quincy St Unit 810,22203,38.88087,-77.10797,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/888-N-Quincy-St-Unit-810_Arlington_VA_22203_M61944-00029,https://ap.rdcpix.com/16d06614edbd7719ad270928d3dbddf3l-m1742756378x.jpg,"38.88087,-77.10797",51.0,4.291666666666666,1.9705882352941178,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",93.0,4.094565217391305,1.697674418604651,Screwtop Wine Bar; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop; Northside Social Coffee & Wine
M6055006664,2921866877,475000,,1.0,1,1.0,688.0,,condo,condos,Arlington,851 N Glebe Rd Apt 1615,22203,38.87890755,-77.11173283,Ashton Heights,https://www.realtor.com/realestateandhomes-detail/851-N-Glebe-Rd-Apt-1615_Arlington_VA_22203_M60550-06664,https://ap.rdcpix.com/f2aa051404f641a8ab3435bae36bbc5cl-m2407307560x.jpg,"38.87890755,-77.11173283",32.0,4.168965517241379,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Utahime Asian Bistro & Bar",65.0,4.0390625,1.65,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M5557256689,2921864181,209519,,2.0,2,2.0,1044.0,,condo,condos,Arlington,900 N Taylor St Apt 2025,22203,38.881067,-77.11329599999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-2025_Arlington_VA_22203_M55572-56689,https://ap.rdcpix.com/2ab5187fb163bdd91529076f816ef382l-m2091913209x.jpg,"38.881067,-77.11329599999999",32.0,4.168965517241379,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Utahime Asian Bistro & Bar",65.0,4.0234375,1.6333333333333333,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M6205322099,2921863062,215000,,2.0,2,2.0,1152.0,,condo,condos,Arlington,900 N Taylor St Apt 516,22203,38.88087714,-77.11260146,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-516_Arlington_VA_22203_M62053-22099,https://ap.rdcpix.com/00a762d907cbaabd919cbdd82a911d9bl-m2818335116x.jpg,"38.88087714,-77.11260146",34.0,4.180645161290323,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Gyu-Kaku Japanese BBQ",67.0,4.031818181818181,1.6451612903225807,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M6074456184,2921860530,1195000,1.0,3.0,4,3.0,1800.0,7000.0,single_family,,Arlington,5013 34th St N,22207,38.912115,-77.140023,Rock Spring,https://www.realtor.com/realestateandhomes-detail/5013-34th-St-N_Arlington_VA_22207_M60744-56184,https://ap.rdcpix.com/96a7a7a43db445caf481bdaec827519fl-m1809233471x.jpg,"38.912115,-77.140023",1.0,4.8,,Todd Alley,4.0,4.55,1.6666666666666667,Todd Alley; pie-tanza; Ghin Na Ree Restaurant; Peter Chang
M9407423732,2708116072,1799000,1.0,6.0,7,6.0,5745.0,10046.0,single_family,,Arlington,2301 N Powhatan St Unit 2,22205,38.891711,-77.149466,Leeway Overlee,https://www.realtor.com/realestateandhomes-detail/2301-N-Powhatan-St-2_Arlington_VA_22205_M94074-23732,https://ap.rdcpix.com/2489dce2645ff9b8b805eda49e6dabdbl-m3242058228x.jpg,"38.891711,-77.149466",8.0,4.45,1.6,"Todd Alley; Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Westover Market; Chasin' Tails; Lebanese Taverna",37.0,4.361111111111111,1.5185185185185186,Maya Bistro; Todd Alley; Chill Zone Cafe Arlington; The Italian Store; YUME SUSHI
M5436740924,2912196791,2249000,1.0,6.0,7,7.0,6692.0,10000.0,single_family,,Arlington,5059 36th St N,22207,38.915807,-77.141,Rock Spring,https://www.realtor.com/realestateandhomes-detail/5059-36th-St-N_Arlington_VA_22207_M54367-40924,https://ap.rdcpix.com/aafad7bee7a746ba393f48648db0ba18l-m4086469804x.jpg,"38.915807,-77.141",0.0,,,,0.0,,,
M9745121365,2918777304,1895000,1.0,4.0,5,5.0,5369.0,8660.0,single_family,,Arlington,2310 N Potomac,22205,38.89136619,-77.15138746,Leeway Overlee,https://www.realtor.com/realestateandhomes-detail/2310-N-Potomac_Arlington_VA_22205_M97451-21365,https://ap.rdcpix.com/5f403d15f726b5c5dd8a479557fc1b4el-m267567895x.jpg,"38.89136619,-77.15138746",7.0,4.4,1.6,"Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Westover Market; Chasin' Tails; Lebanese Taverna; Stray Cat Cafe",30.0,4.403448275862069,1.608695652173913,Maya Bistro; Chill Zone Cafe Arlington; The Italian Store; YUME SUSHI; Lost Dog Cafe
M6102160523,2918131596,1450000,1.0,4.0,5,5.0,4711.0,6802.0,single_family,,Arlington,733 N Emerson St,22203,38.876546999999995,-77.121884,Bluemont,https://www.realtor.com/realestateandhomes-detail/733-N-Emerson-St_Arlington_VA_22203_M61021-60523,https://ap.rdcpix.com/28e099c68d93b83e428961f776a7b191l-m516488657x.jpg,"38.876546999999995,-77.121884",21.0,4.127777777777777,2.0,Ballston Service Station; Crystal Thai Restaurant; Ricky's Pub & Grill; The Bronson Bierhall; The Melting Pot,48.0,4.0574468085106385,1.6666666666666667,La Union Restaurant; Pupatella; Stageplate Bistro - Arlington; Big Buns Damn Good Burgers; Sweet Leaf Cafe
M9719162578,2915885251,794270,1.0,3.0,4,4.0,1846.0,,condo,townhomes,Arlington,1018 S Taylor Ct,22204,38.88262,-77.112926,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1018-S-Taylor-Ct_Arlington_VA_22204_M97191-62578,https://ap.rdcpix.com/c70ac885decb4e1d0859c061a0b15393l-m2259675279x.jpg,"38.88262,-77.112926",34.0,4.2,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Gyu-Kaku Japanese BBQ",70.0,4.050724637681158,1.6615384615384616,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M6555079414,2912562507,1885000,1.0,5.0,6,5.0,5500.0,9079.0,single_family,,Arlington,5730 22nd St N,22205,38.891673,-77.14149300000001,Tara - Leeway Heights,https://www.realtor.com/realestateandhomes-detail/5730-22nd-St-N_Arlington_VA_22205_M65550-79414,https://ap.rdcpix.com/407daed64e3adf1ddda052d0a872a261l-m192037319x.jpg,"38.891673,-77.14149300000001",9.0,4.422222222222222,1.3333333333333333,"Todd Alley; Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Westover Market; Cowboy Cafe; Lebanese Taverna",42.0,4.141463414634146,1.3333333333333333,Maya Bistro; Todd Alley; Arlington Kabob; Chill Zone Cafe Arlington; The Italian Store
M5701451216,2912716836,1799000,1.0,6.0,7,6.0,6049.0,10260.0,single_family,,Arlington,6017 16th St N,22205,38.886086999999996,-77.145308,North Arlington,https://www.realtor.com/realestateandhomes-detail/6017-16th-St-N_Arlington_VA_22205_M57014-51216,,"38.886086999999996,-77.145308",11.0,4.3100000000000005,1.6666666666666667,"Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Cafe H2O; Westover Market; Chasin' Tails; Lebanese Taverna",41.0,4.25,1.5161290322580645,Maya Bistro; Chill Zone Cafe Arlington; The Italian Store; YUME SUSHI; Lost Dog Cafe
M9429525117,2915885152,792301,2.0,2.0,4,3.0,1870.0,,condo,townhomes,Arlington,1020 S Taylor St,22204,38.88265,-77.11292900000001,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1020-S-Taylor-St_Arlington_VA_22204_M94295-25117,https://ap.rdcpix.com/dfa5a19822269b5b249f4eddb3a574f9l-m2413595499x.jpg,"38.88265,-77.11292900000001",34.0,4.2,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Gyu-Kaku Japanese BBQ",70.0,4.050724637681158,1.6615384615384616,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
