agent_name,agent_office,property_ID,Listing_ID,price,baths_half,baths_full,baths,beds,size_in_sqft,lot_size_in_sqft,prop_type,prop_sub_type,city,Line,postal_code,lat,lon,neighborhood_name,Listing_Url,thumbnail
Heidi Ellenberger Jones,"Modern Jones, Llc",M5903442774,649066698,2460000,1,6,7,6.0,5500,16763,single_family,NA,Arlington,4853 30th St N,22207,38.906071,-77.133715,Yorktown,https://www.realtor.com/realestateandhomes-detail/4853-30th-St-N_Arlington_VA_22207_M59034-42774,https://ap.rdcpix.com/805031242/29b83cefa060359924052443939c3483l-m0x.jpg
Keri Shull,Optime Realty,M5335503879,2919802643,250000,NA,1,1,2.0,884,NA,condo,condos,Arlington,1121 Arlington Blvd Apt 919,22209,38.89141363,-77.06936506,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1121-Arlington-Blvd-Apt-919_Arlington_VA_22209_M53355-03879,https://ap.rdcpix.com/19f9fa4dc26b5d8456e8eaf650a754fbl-m1018323685x.jpg
James Mcmullin,"Mcmullin Real Estate, Llc",M6641024125,2914945335,1400000,1,4,5,5.0,4501,7055,single_family,NA,Arlington,5037 5th St N,22203,38.874489,-77.118597,Bluemont,https://www.realtor.com/realestateandhomes-detail/5037-5th-St-N_Arlington_VA_22203_M66410-24125,https://ap.rdcpix.com/ae3f25c072ec3b8ddbdc047609f3fe3fl-m1866157357x.jpg
Tom Francis,Keller Williams Realty,M9350575884,2707964362,1799000,1,6,7,6.0,5678,9828,single_family,NA,Arlington,2301 N Powhatan St Unit 1,22205,38.891711,-77.149466,Leeway Overlee,https://www.realtor.com/realestateandhomes-detail/2301-N-Powhatan-St-1_Arlington_VA_22205_M93505-75884,https://ap.rdcpix.com/85dc843bcb395a3669f90153ecc2ff3el-m2043795782x.jpg
Sarah And Debbie Reynolds,Keller Williams Chantilly Ventures Llc,M9279580680,2915885022,827520,1,3,4,4.0,1970,NA,condo,townhomes,Arlington,1010 S Taylor,22204,38.882498,-77.112914,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1010-S-Taylor_Arlington_VA_22204_M92795-80680,https://ap.rdcpix.com/5c1f784c306a6dd9cdd2f5c3e9391148l-m2206555382x.jpg
Tom Francis,Keller Williams Realty,M5055256624,2912193743,1999000,1,6,7,6.0,6158,12918,single_family,NA,Arlington,3017 N Trinidad St,22213,38.898285,-77.162926,Williamsburg,https://www.realtor.com/realestateandhomes-detail/3017-N-Trinidad-St_Arlington_VA_22213_M50552-56624,https://ap.rdcpix.com/274878d362da722bd01708e23d5d2ffcl-m1654896734x.jpg
Aaron Seekford,"Arlington Realty, Inc.",M6944603346,2921845835,765000,1,3,4,3.0,2319,3248,condo,townhomes,Arlington,1816 N George Mason Dr,22205,38.890715,-77.130412,High View Park,https://www.realtor.com/realestateandhomes-detail/1816-N-George-Mason-Dr_Arlington_VA_22205_M69446-03346,https://ap.rdcpix.com/1e4eae22c26f931cdae4fcb800b92ae5l-m2830945725x.jpg
Nancy Balchunas,Northern Virginia Residential Management & Sales,M6541514611,2921835176,232500,NA,1,1,1.0,690,NA,condo,condos,Arlington,4201 Lee Hwy Apt 204,22207,38.8972,-77.11256,Cherrydale,https://www.realtor.com/realestateandhomes-detail/4201-Lee-Hwy-Apt-204_Arlington_VA_22207_M65415-14611,https://ap.rdcpix.com/9f2543dc3e61d50be4ba1df2ee8d2d82l-m749407542x.jpg
William Groom,Buchanan & Groom Real Estate and Investment,M5508389666,2921826374,145000,1,1,2,0.0,383,NA,condo,condos,Arlington,1021 Arlington Blvd Apt 839,22209,38.89269096,-77.06895205,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1021-Arlington-Blvd-Apt-839_Arlington_VA_22209_M55083-89666,https://ap.rdcpix.com/7ce7c3e92431b9337810375b328064cbl-m2749337338x.jpg
Dennis Mahafkey Lauren Fairbanks,Keller Williams Realty,M5737107569,2921809877,339900,NA,1,1,1.0,785,NA,condo,condos,Arlington,3302 S Wakefield St,22206,38.835985,-77.090028,Fairlington,https://www.realtor.com/realestateandhomes-detail/3302-S-Wakefield-St_Arlington_VA_22206_M57371-07569,https://ap.rdcpix.com/ad210763498f4f57f118e8b785fbd712l-m1890346744x.jpg
DARIAN COCHRAN,"Avenue Realty, Llc.",M5225368558,2921809882,330000,NA,1,1,2.0,748,NA,condo,condos,Arlington,2925C S Woodstock St Unit 3,22206,38.841482,-77.09692,South Arlington,https://www.realtor.com/realestateandhomes-detail/2925C-S-Woodstock-St-3_Arlington_VA_22206_M52253-68558,https://ap.rdcpix.com/a79713b59055c83023f2eb84b8292552l-m3091004030x.jpg
Patricia Darneille,CENTURY 21 New Millennium,M5882502463,2921805286,895000,1,2,3,2.0,1734,NA,condo,condos,Arlington,1401 N Oak St Apt G5,22209,38.89043,-77.07305,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1401-N-Oak-St-Apt-G5_Arlington_VA_22209_M58825-02463,https://ap.rdcpix.com/fb2c69eb0734f04ea7636afcb2a9f207l-m3720544383x.jpg
Sarah Webster,"McEnearney Associates, Inc.",M6539614048,2921801870,1799000,1,5,6,5.0,3973,10239,single_family,NA,Arlington,4426 26th Rd N,22207,38.905821,-77.118137,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/4426-26th-Rd-N_Arlington_VA_22207_M65396-14048,https://ap.rdcpix.com/92416f11ee11ddd47faac5612d34eb1cl-m2992983265x.jpg
Diane Lewis,WashingtonFineProperties,M6672892437,2921781269,3200000,1,7,8,6.0,8022,14809,single_family,NA,Arlington,3629 N Vermont St,22207,38.916763,-77.126344,Old Glebe,https://www.realtor.com/realestateandhomes-detail/3629-N-Vermont-St_Arlington_VA_22207_M66728-92437,https://ap.rdcpix.com/6bec7b713d2460e4e2e2a3d06fbfc592l-m424576317x.jpg
Susan Leavitt,COMPASS,M6234635874,2921774799,558000,1,1,2,2.0,1116,NA,condo,condos,Arlington,1300 Crystal Dr Apt 503S,22202,38.861938,-77.049469,Crystal City,https://www.realtor.com/realestateandhomes-detail/1300-Crystal-Dr-Apt-503S_Arlington_VA_22202_M62346-35874,https://ap.rdcpix.com/f62c1cb9bbf9385963c9417ad67b45acl-m369146747x.jpg
Roxanne Southern,SAMSON PROPERTIES,M6319393149,2921772148,265000,NA,2,2,2.0,981,NA,condo,condos,Arlington,900N Taylor St Unit 1525,22203,38.88115716,-77.11351161,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-1525_Arlington_VA_22203_M63193-93149,https://ap.rdcpix.com/71d43ee78bd04953984514d7e4600ff2l-m3971650762x.jpg
Roxanne Southern,SAMSON PROPERTIES,M5466774981,2921772512,110000,NA,1,1,1.0,696,NA,condo,condos,Arlington,900 N Taylor St Apt 1105,22203,38.88096901,-77.11319691,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-1105_Arlington_VA_22203_M54667-74981,https://ap.rdcpix.com/27e75e341385cdd2ca88a5c0f2ee7e17l-m2818335116x.jpg
Breshkie Gardizi,Keller Williams Realty - Metro Center - Alexandria Old Town,M5003389585,2921771424,425000,NA,1,1,1.0,669,NA,condo,condos,Arlington,3600 S Glebe Rd Unit 716W,22202,38.842089,-77.051174,Crystal City,https://www.realtor.com/realestateandhomes-detail/3600-S-Glebe-Rd-Unit-716_Arlington_VA_22202_M50033-89585,https://ap.rdcpix.com/2bff003ca00084667a77aef2d61db635l-m1077561673x.jpg
Rebecca Seekford,"Arlington Realty, Inc.",M6059145476,2921765542,825000,NA,4,4,4.0,2250,6500,single_family,NA,Arlington,5130 11th St S,22204,38.851701,-77.112092,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/5130-11th-St-S_Arlington_VA_22204_M60591-45476,https://ap.rdcpix.com/8fbe25ca5f6d82c2b48358c3ab3f5276l-m1227393005x.jpg
Garnett Robins Baughman,Coldwell Banker Realty - Arlington,M6621686188,2921761721,439600,NA,1,1,1.0,765,NA,condo,condos,Arlington,900 N Stafford St Apt 1906,22203,38.8813,-77.11077,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Stafford-St-Apt-1906_Arlington_VA_22203_M66216-86188,https://ap.rdcpix.com/eee89bbeacc6d3fd0ce935dc184e3c88l-w2883492656x.jpg
Kim Le,"Pearson Smith Realty, Llc",M5735643834,2921760385,375000,NA,2,2,2.0,1163,NA,condo,condos,Arlington,4500 S Four Mile Run Dr Apt 1232,22204,38.853674,-77.106297,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/4500-S-Four-Mile-Run-Dr-Apt-1232_Arlington_VA_22204_M57356-43834,https://ap.rdcpix.com/26eb0b53a05762a5ff83582ebb54c193l-m3504866713x.jpg
David Moya,Keller Williams Realty,M6401687202,2921760282,929000,1,3,4,4.0,2836,6175,single_family,NA,Arlington,2303 N Underwood St,22205,38.889592,-77.158676,East Falls Church,https://www.realtor.com/realestateandhomes-detail/2303-N-Underwood-St_Arlington_VA_22205_M64016-87202,https://ap.rdcpix.com/931a6d617b70fd7fa29e0ba27d46ac79l-m3531786376x.jpg
Laurie Mensing Agent,Long & Foster McLean,M6571441090,2921759897,1900000,1,4,5,5.0,5468,10915,single_family,NA,Arlington,1904 N Quebec St,22207,38.893914,-77.109464,Cherrydale,https://www.realtor.com/realestateandhomes-detail/1904-N-Quebec-St_Arlington_VA_22207_M65714-41090,https://ap.rdcpix.com/f2963983f0ffa28c1e266a4fddf431b2l-m2192499282x.jpg
Lisa Tucker,Redfin Corp,M5975323855,2921748763,515000,NA,2,2,2.0,1350,NA,condo,condos,Arlington,1515 S Arlington Ridge Rd Unit 703,22202,38.861078,-77.066634,Arlington Ridge,https://www.realtor.com/realestateandhomes-detail/1515-S-Arlington-Ridge-Rd-Unit-703_Arlington_VA_22202_M59753-23855,https://ap.rdcpix.com/468553b929eb0bfe7cbd2b633aa47cc1l-m2254000710x.jpg
Keri Shull,Optime Realty,M5642478978,2921741735,465000,NA,2,2,2.0,1056,NA,condo,condos,Arlington,2321 25th St S Unit 2-306,22206,38.848018,-77.076703,Long Branch Creek,https://www.realtor.com/realestateandhomes-detail/2321-25th-St-S-2-306_Arlington_VA_22206_M56424-78978,https://ap.rdcpix.com/d974b3953ebce492061e7de285d4eb45l-m2911534388x.jpg
Ava Nguyen,"Westgate Realty Group, Inc.",M5263506934,2921741390,949000,1,3,4,4.0,2160,1196,condo,townhomes,Arlington,4521 11th St N,22201,38.884137,-77.115474,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/4521-11th-St-N_Arlington_VA_22201_M52635-06934,https://ap.rdcpix.com/2689d3a2ab8ce81fa5e3f84acd7d8a28l-m2758311300x.jpg
Katie Wethman,Keller Williams Realty,M6933441386,2921736832,834900,1,2,3,2.0,1487,NA,condo,condos,Arlington,1201 N Garfield St Apt 909,22201,38.88670385,-77.09341204,North Arlington,https://www.realtor.com/realestateandhomes-detail/1201-N-Garfield-St-Apt-909_Arlington_VA_22201_M69334-41386,https://ap.rdcpix.com/cf0fd1ecfd7ff37a60de14c2d85f7135l-m726956989x.jpg
Patrick Morris,COMPASS,M6878791141,2921726130,340000,NA,1,1,0.0,513,NA,condo,condos,Arlington,3600 S Glebe Rd Unit 231W,22202,38.842089,-77.051174,Crystal City,https://www.realtor.com/realestateandhomes-detail/3600-S-Glebe-Rd-Unit-231_Arlington_VA_22202_M68787-91141,https://ap.rdcpix.com/f2c0637abdf67b2d542c9f6714acaa8fl-m4178497858x.jpg
Melanie Hogg,CENTURY 21 Redwood Realty,M6250775329,2921725861,324999,NA,1,1,1.0,818,NA,condo,condos,Arlington,4141 S Four Mile Run Dr Unit 104,22204,38.84956,-77.097469,Douglas Park,https://www.realtor.com/realestateandhomes-detail/4141-S-Four-Mile-Run-Dr-Unit-104_Arlington_VA_22204_M62507-75329,https://ap.rdcpix.com/8af496541baec9ff773f9275a93818f3l-m3055029157x.jpg
Ray Gernhart,Re/Max Executives,M6355582231,2921726044,430000,NA,1,1,2.0,1256,NA,condo,condos,Arlington,3043 S Columbus St Apt C2,22206,38.836872,-77.098599,Fairlington,https://www.realtor.com/realestateandhomes-detail/3043-S-Columbus-St-Apt-C2_Arlington_VA_22206_M63555-82231,https://ap.rdcpix.com/ea018dd815f468de5f413a84beb35f64l-m98979347x.jpg
Alex Hodges,Cottage Street Realty LLC,M5033744025,2921726210,1565000,1,2,3,4.0,3254,5665,single_family,NA,Arlington,1806 N Danville St,22201,38.893962,-77.093249,Lyon Village,https://www.realtor.com/realestateandhomes-detail/1806-N-Danville-St_Arlington_VA_22201_M50337-44025,https://ap.rdcpix.com/8cd81ec63a1badcd96bcd5b72f04295el-m611538869x.jpg
Benjamin Chip,Long & Foster Arlington,M5976165442,2921726071,1695000,1,3,4,5.0,3725,12145,single_family,NA,Arlington,4424 Vacation Ln,22207,38.904246,-77.117321,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/4424-Vacation-Ln_Arlington_VA_22207_M59761-65442,https://ap.rdcpix.com/b439dd358740dd7cb6e2e7c8f10725f3l-m2502533326x.jpg
Diane Duston,Keller Williams Realty,M5059485345,2921719430,325000,NA,1,1,1.0,608,NA,condo,condos,Arlington,2015 Key Blvd Unit 12608,22201,38.89441,-77.08441,Colonial Village,https://www.realtor.com/realestateandhomes-detail/2015-Key-Blvd-12608_Arlington_VA_22201_M50594-85345,https://ap.rdcpix.com/2b033c73463bfddc4b867f151239090al-m1119871337x.jpg
Kay Houghton,Keller Williams Realty,M6713942906,2921713522,375000,NA,1,1,2.0,1100,NA,condo,condos,Arlington,4118 36th St S Apt B1,22206,38.828601,-77.08879,Fairlington,https://www.realtor.com/realestateandhomes-detail/4118-36th-St-S-Apt-B1_Arlington_VA_22206_M67139-42906,https://ap.rdcpix.com/ee11ece405f7e4e11df31c0c39ca90ddl-m1787782102x.jpg
Rebecca Mc Cullough,"MCENEARNEY ASSOCIATES, INC.",M5779604195,2921713520,365000,NA,1,1,1.0,721,NA,condo,condos,Arlington,2100 Lee Hwy Apt 249,22201,38.8959,-77.08374,Colonial Village,https://www.realtor.com/realestateandhomes-detail/2100-Lee-Hwy-Apt-249_Arlington_VA_22201_M57796-04195,https://ap.rdcpix.com/558bda803a4a1483593a1a01be43efa3l-m3355471509x.jpg
Shoshanna Tanner,Compass,M5577605820,2921708908,365000,NA,1,1,2.0,800,NA,condo,condos,Arlington,2645 S Walter Reed Dr Unit D,22206,38.84165,-77.104889,Fairlington,https://www.realtor.com/realestateandhomes-detail/2645-S-Walter-Reed-Dr-Unit-D_Arlington_VA_22206_M55776-05820,https://ap.rdcpix.com/b4002844493e1f4cd17dedaaf3c3aab0l-m896552507x.jpg
Annemarie Stephens,Coldwell Banker Realty - Capitol Hill,M5156647807,2921707748,514000,1,1,2,2.0,859,NA,condo,condos,Arlington,1050 N Taylor St Unit 1-607,22201,38.88331,-77.11311,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1050-N-Taylor-St-1-607_Arlington_VA_22201_M51566-47807,https://ap.rdcpix.com/cfd36f1e7aff28e240277c743fe20bdal-w2525653056x.jpg
David Moya,Keller Williams Realty,M6074562051,2921706829,264900,NA,1,1,1.0,699,NA,condo,condos,Arlington,4304 N Pershing Dr Unit 43041,22203,38.87246,-77.10692,Buckingham,https://www.realtor.com/realestateandhomes-detail/4304-N-Pershing-Dr-43041_Arlington_VA_22203_M60745-62051,https://ap.rdcpix.com/af8867324134d3596b6deb3e4600338dl-m3564938953x.jpg
Christina Baheri,Coldwell Banker Realty - Dupont / Logan Circle,M6445124066,2921706446,737000,1,2,3,2.0,1574,NA,condo,condos,Arlington,1530 Key Blvd Apt 1301,22209,38.895791,-77.076254,North Rosslyn,https://www.realtor.com/realestateandhomes-detail/1530-Key-Blvd-Apt-1301_Arlington_VA_22209_M64451-24066,https://ap.rdcpix.com/41180f3528570a57b57411c7e08d6976l-w2231458658x.jpg
Holly Brock Amaya,"Howard Brock Realty Company, Inc.",M5106203875,2921704667,1225000,1,2,3,3.0,2657,1362,condo,townhomes,Arlington,1612 N Rhodes St,22209,38.892032,-77.079651,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1612-N-Rhodes-St_Arlington_VA_22209_M51062-03875,https://ap.rdcpix.com/dfa059474740258990202dc2c27fea43l-m2047514256x.jpg
Khalil Alexander El Ghoul,Glass House Real Estate,M6992850299,2921702174,649900,NA,2,2,3.0,1119,NA,condo,condos,Arlington,3625 10th St N Unit 307,22201,38.88411,-77.10399,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/3625-10th-St-N-Unit-307_Arlington_VA_22201_M69928-50299,https://ap.rdcpix.com/aa3fd7134f02e820934e21c86d707ff9l-m1743576622x.jpg
Katie Wethman,Keller Williams Realty,M6763458123,2921701571,524900,NA,1,1,1.0,745,NA,condo,condos,Arlington,1021 N Garfield St Apt 622,22201,38.88553823,-77.09354464,North Arlington,https://www.realtor.com/realestateandhomes-detail/1021-N-Garfield-St-Apt-622_Arlington_VA_22201_M67634-58123,https://ap.rdcpix.com/a500900d02f19eb8992060263596c6c5l-m2758296367x.jpg
Guy Golan,Redfin Corporation,M6327374205,2921699034,479900,NA,2,2,2.0,992,868,condo,townhomes,Arlington,5008 9th St S,22204,38.85679,-77.113715,Arlington Mill,https://www.realtor.com/realestateandhomes-detail/5008-9th-St-S_Arlington_VA_22204_M63273-74205,https://ap.rdcpix.com/c419b24c1a31cc3c26238f51901e3534l-m2415235723x.jpg
Gigi Dunlap,SAMSON PROPERTIES,M5210092610,2921697213,180000,NA,1,1,1.0,690,NA,condo,condos,Arlington,5001 10th St S Apt 2,22204,38.854664,-77.113372,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/5001-10th-St-S-Apt-2_Arlington_VA_22204_M52100-92610,https://ap.rdcpix.com/e6e349e32dd31f3eb26b2134b89e52a2l-m1428526871x.jpg
Elizabeth Lucchesi,Long & Foster Alex/Old Town Historic District,M5440939533,2921692483,508500,NA,2,2,2.0,1383,NA,condo,townhomes,Arlington,4881 28th St S Unit B,22206,38.841317,-77.103719,Fairlington,https://www.realtor.com/realestateandhomes-detail/4881-28th-St-S-B_Arlington_VA_22206_M54409-39533,https://ap.rdcpix.com/1090f0f4a5c88b56aba8c1a42583a35cl-m1873774185x.jpg
